Geo Point;Geo Shape;gares_id;nom_long;nom;nom_sous;nom_sur;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;num_mod;mode;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;indice_lig;res_com;exploitant;idf;principal;x;y;picto ligne;nom_iv
49.01913673892181,2.154663485640923;"{""coordinates"": [2.154663485640923, 49.01913673892181], ""type"": ""Point""}";645.0;Pierrelaye;Pierrelaye;;;66491.0;Pierrelaye;43180.0;Pierrelaye;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;638169.175999999;6880245.8814;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Pierrelaye
48.61401523999476,2.888252896788077;"{""coordinates"": [2.888252896788077, 48.61401523999476], ""type"": ""Point""}";569.0;Mormant;Mormant;;;62351.0;Mormant;47184.0;Mormant;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01844;C01730;TRAIN P;P;TRAIN P;SNCF;1.0;0.0;691762.5298999995;6834874.7643;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e;Mormant
48.7894966786509,2.907387270367744;"{""coordinates"": [2.907387270367744, 48.7894966786509], ""type"": ""Point""}";570.0;Mortcerf;Mortcerf;;;67805.0;Mortcerf;47942.0;Mortcerf;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01844;C01730;TRAIN P;P;TRAIN P;SNCF;1.0;0.0;693195.9077999964;6854382.947900001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e;Mortcerf
48.81379848120705,3.042938264684507;"{""coordinates"": [3.042938264684507, 48.81379848120705], ""type"": ""Point""}";572.0;Mouroux;Mouroux;;;67944.0;Mouroux;47943.0;Mouroux;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01844;C01730;TRAIN P;P;TRAIN P;SNCF;1.0;0.0;703153.1290000007;6857081.9219;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e;Mouroux
49.13828637435187,2.490178985421195;"{""coordinates"": [2.490178985421195, 49.13828637435187], ""type"": ""Point""}";957.0;Orry-la-Ville-Coye-la-Forêt;Orry-la-Ville-Coye-la-Forêt;;;411422.0;Orry-la-Ville - Coye;411421.0;Orry-la-Ville - Coye;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;0.0;1.0;662795.0402999967;6893286.621300001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Orry-la-Ville-Coye-la-Forêt
48.83095952772591,1.9600265602482685;"{""coordinates"": [1.960026560248268, 48.83095952772591], ""type"": ""Point""}";658.0;Plaisir-les-Clayes;Plaisir-les-Clayes;;;64195.0;Plaisir - Les Clayes;43181.0;Plaisir - Les Clayes;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01847;C01736;TRAIN N;N;TRAIN N;SNCF;1.0;0.0;623657.9138000011;6859491.967099998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;Plaisir-les-Clayes
48.74834968144359,2.3731119407049346;"{""coordinates"": [2.373111940704935, 48.74834968144359], ""type"": ""Point""}";670.0;Pont de Rungis;Pont de Rungis;Aéroport d'Orly;;69677.0;Pont de Rungis Aéroport d'Orly;47907.0;Pont de Rungis Aéroport d'Orly;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;653907.8039999977;6849986.937800001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Pont de Rungis
48.63587586131761,2.3068331640029123;"{""coordinates"": [2.306833164002912, 48.63587586131761], ""type"": ""Point""}";829.0;Saint-Michel-sur-Orge;Saint-Michel-sur-Orge;;;60536.0;Saint-Michel-sur-Orge;43202.0;Saint-Michel-sur-Orge;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;648924.9790000021;6837523.421999998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Saint-Michel-sur-Orge
49.04531164742989,2.1051107034445073;"{""coordinates"": [2.105110703444507, 49.04531164742989], ""type"": ""Point""}";805.0;Saint-Ouen-l'Aumône;Saint-Ouen-l'Aumône;;;66803.0;Saint-Ouen-l'Aumône;47599.0;Saint-Ouen-l'Aumône;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;634577.8555999994;6883196.627500001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Saint-Ouen-l'Aumône
48.93773606160437,2.1570864978493445;"{""coordinates"": [2.157086497849344, 48.93773606160437], ""type"": ""Point""}";785.0;Sartrouville;Sartrouville;;;64918.0;Sartrouville;43191.0;Sartrouville;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01856;C01742;RER A;A;RER A;SNCF;1.0;0.0;638249.7657999992;6871192.137800001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Sartrouville
48.59556383707042,2.583947711061251;"{""coordinates"": [2.583947711061251, 48.59556383707042], ""type"": ""Point""}";787.0;Savigny-le-Temple-Nandy;Savigny-le-Temple-Nandy;;;62290.0;Savigny-le-Temple - Nandy;47665.0;Savigny-le-Temple - Nandy;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1.0;0.0;669319.9086000025;6832898.502799999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Savigny-le-Temple-Nandy
48.67644665607652,2.352481401048997;"{""coordinates"": [2.352481401048997, 48.67644665607652], ""type"": ""Point""}";788.0;Savigny-sur-Orge;Savigny-sur-Orge;;;60987.0;Savigny-sur-Orge;43192.0;Savigny-sur-Orge;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;652325.4139999971;6842005.2007;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Savigny-sur-Orge
48.535806508322246,2.0693815248874716;"{""coordinates"": [2.069381524887472, 48.535806508322246], ""type"": ""Point""}";793.0;Sermaise;Sermaise;;;59842.0;Sermaise;47950.0;Sermaise;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;631298.2893000022;6826579.459800001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Sermaise
48.90320461453163,2.0729714565656736;"{""coordinates"": [2.072971456565674, 48.90320461453163], ""type"": ""Point""}";974.0;Saint-Germain-en-Laye Grande Ceinture;Saint-Germain-en-Laye Grande Ceinture;;;64622.0;Saint-Germain-en-Laye Grande Ceinture;43200.0;Saint-Germain-en-Laye Grande Ceinture;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;TRAIN L;0;0;0;0;0;A02176;C01740;TRAIN L;L;TRAIN L;SNCF;1.0;1.0;632042.8483000025;6867421.515900001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;Saint-Germain-en-Laye Grande Ceinture
48.427362583261896,2.145246592903116;"{""coordinates"": [2.145246592903116, 48.427362583261896], ""type"": ""Point""}";825.0;Saint-Martin-d'Étampes;Saint-Martin-d'Étampes;;;59531.0;Saint-Martin d'Étampes;47115.0;Saint-Martin d'Étampes;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;RER C;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;1.0;636768.2154000029;6814462.227400001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Saint-Martin-d'Étampes
48.815328618670556,1.8775042043329973;"{""coordinates"": [1.877504204332997, 48.815328618670556], ""type"": ""Point""}";911.0;Villiers-Neauphle Pontchartrain;Villiers-Neauphle Pontchartrain;;;424296.0;Villiers - Neauphle - Pontchartrain;46847.0;Villiers - Neauphle - Pontchartrain;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01847;C01736;TRAIN N;N;TRAIN N;SNCF;1.0;0.0;617575.8220999986;6857837.0647;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;Villiers-Neauphle Pontchartrain
48.800209397430464,2.402712818542926;"{""coordinates"": [2.402712818542926, 48.800209397430464], ""type"": ""Point""}";918.0;Vitry-sur-Seine;Vitry-sur-Seine;;;70313.0;Vitry-sur-Seine;46375.0;Vitry-sur-Seine;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;656127.7934999987;6855736.0227999985;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Vitry-sur-Seine
49.09107345037143,2.201823484249898;"{""coordinates"": [2.201823484249898, 49.09107345037143], ""type"": ""Point""}";870.0;Valmondois;Valmondois;;;67107.0;Valmondois;47588.0;Valmondois;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1.0;1.0;641699.3696999997;6888210.058899999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Valmondois
48.644373623997566,2.8251699343276484;"{""coordinates"": [2.825169934327648, 48.644373623997566], ""type"": ""Point""}";881.0;Verneuil-l'Etang;Verneuil-l'Etang;;;62471.0;Verneuil -l'Étang;47187.0;Verneuil-l'Étang;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01844;C01730;TRAIN P;P;TRAIN P;SNCF;1.0;0.0;687119.8298999965;6838258.231800001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e;Verneuil-l'Etang
48.38677098651768,2.8420373888152235;"{""coordinates"": [2.842037388815223, 48.38677098651768], ""type"": ""Point""}";882.0;Vernou-sur-Seine;Vernou-sur-Seine;;;61450.0;Vernou-sur-Seine;43218.0;Vernou-sur-Seine;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01845;C01731;TRAIN R;R;TRAIN R;SNCF;1.0;0.0;688305.2105000019;6809619.785100002;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb;Vernou-sur-Seine
48.90562211822387,2.2835173296877933;"{""coordinates"": [2.283517329687793, 48.90562211822387], ""type"": ""Point""}";1014.0;Asnières-sur-Seine;Asnières-sur-Seine;;;72132.0;Asnières-sur-Seine;43069.0;Asnières-sur-Seine;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A02176;C01740;TRAIN L;L;TRAIN L;SNCF;1.0;0.0;647479.1677000001;6867529.706;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;Asnières-sur-Seine
49.00670027592209,1.9192371117500726;"{""coordinates"": [1.919237111750073, 49.00670027592209], ""type"": ""Point""}";854.0;Thun-le-Paradis;Thun-le-Paradis;;;66334.0;Thun le Paradis;46902.0;Thun le Paradis;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1.0;0.0;620931.308799997;6879072.955899999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Thun-le-Paradis
48.96022648981481,2.950060381387286;"{""coordinates"": [2.950060381387286, 48.96022648981481], ""type"": ""Point""}";860.0;Trilport;Trilport;;;68984.0;Trilport;47962.0;Trilport;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01844;C01730;TRAIN P;P;TRAIN P;SNCF;1.0;0.0;696343.0314000025;6873364.738400001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e;Trilport
49.09965012079991,1.9705357236909533;"{""coordinates"": [1.970535723690953, 49.09965012079991], ""type"": ""Point""}";865.0;Us;Us;;;67131.0;Us;47922.0;Us;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1.0;0.0;624818.8706;6889359.382599998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Us
49.116627881584776,2.368253547610189;"{""coordinates"": [2.368253547610189, 49.116627881584776], ""type"": ""Point""}";890.0;Viarmes;Viarmes;;;67176.0;Viarmes;47525.0;Viarmes;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1.0;0.0;653878.2458999977;6890942.0836;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Viarmes
48.59262774036458,2.4618063888421853;"{""coordinates"": [2.461806388842185, 48.59262774036458], ""type"": ""Point""}";894.0;Villabé;Villabé;;;60124.0;Villabé;47904.0;Villabé;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1.0;0.0;660310.9902999997;6832626.527399998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Villabé
48.99377714597224,2.4161874889269837;"{""coordinates"": [2.416187488926984, 48.99377714597224], ""type"": ""Point""}";909.0;Villiers-le-Bel-Gonesse-Arnouville;Villiers-le-Bel-Gonesse-Arnouville;;;66009.0;Villiers-le-Bel - Gonesse - Arnouville;43222.0;Villiers-le-Bel - Gonesse - Arnouville;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1.0;0.0;657276.6642000005;6877252.6000000015;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Villiers-le-Bel-Gonesse-Arnouville
49.42620159047548,2.088506973940326;"{""coordinates"": [2.088506973940326, 49.42620159047548], ""type"": ""Point""}";1020.0;Beauvais;Beauvais;;;411318.0;Beauvais;411317.0;Beauvais;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;GL;0;0;0;0;0;NR;NR;GL;GL;GL;SNCF;0.0;0.0;633853.135300003;6925576.267499998;;Beauvais
48.1376108043617,3.2897419606150855;"{""coordinates"": [3.289741960615086, 48.1376108043617], ""type"": ""Point""}";1041.0;Étigny-Veron;Étigny-Veron;;;411456.0;Étigny - Véron;411455.0;Étigny - Véron;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;NR;NR;GL;GL;GL;SNCF;0.0;0.0;721552.674999997;6781955.517700002;;Étigny-Veron
49.16677503888786,2.362303528565357;"{""coordinates"": [2.362303528565357, 49.16677503888786], ""type"": ""Point""}";1057.0;Boran-sur-Oise;Boran-sur-Oise;;;411333.0;Boran-sur-Oise;411332.0;Boran-sur-Oise;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;0.0;0.0;653488.9077999964;6896523.011500001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Boran-sur-Oise
49.28258973399752,1.8180823825129973;"{""coordinates"": [1.818082382512997, 49.28258973399752], ""type"": ""Point""}";1059.0;Trie-Château;Trie-Château;;;411339.0;Trie-Château;411338.0;Trie-Château;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;0.0;0.0;613990.6432000026;6909861.476399999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Trie-Château
49.285263523145694,1.7850662234828076;"{""coordinates"": [1.785066223482808, 49.285263523145694], ""type"": ""Point""}";1058.0;Gisors;Gisors;;;74348.0;Gisors;59301.0;Gisors;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;TRAIN J;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;0.0;0.0;611592.7867000028;6910195.341200002;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Gisors
49.037948940754504,3.4095973612504147;"{""coordinates"": [3.409597361250415, 49.037948940754504], ""type"": ""Point""}";1069.0;Château-Thierry;Château-Thierry;;;411379.0;Château-Thierry;411378.0;Château-Thierry;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;TRAIN P;0;0;0;0;0;A01844;C01730;TRAIN P;P;TRAIN P;SNCF;0.0;0.0;729948.9470999986;6882084.745000001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e;Château-Thierry
48.754946525509474,2.3009868557229094;"{""coordinates"": [2.300986855722909, 48.754946525509474], ""type"": ""Point""}";19.0;Antony;Antony;Orly;;69759.0;Antony;43066.0;Antony;0.0;VAL;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0;0;0;0;0;ORLYVAL;ORLYVAL;A01551;C01388;ORLYVAL;ORL;ORLYVAL;RATP Dev;1.0;1.0;648611.4025000036;6850764.9001;;Antony
48.83429297955232,2.33285230996089;"{""coordinates"": [2.33285230996089, 48.83429297955232], ""type"": ""Point""}";235.0;Denfert-Rochereau;Denfert-Rochereau;;;71056.0;Denfert Rochereau;473890.0;Denfert-Rochereau;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;RATP;1.0;0.0;651028.5029999986;6859566.763599999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Denfert-Rochereau
48.69973243208887,2.506078154570987;"{""coordinates"": [2.506078154570987, 48.69973243208887], ""type"": ""Point""}";114.0;Brunoy;Brunoy;;;67476.0;Brunoy;58873.0;Brunoy;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1.0;0.0;663650.242399998;6844512.293699998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Brunoy
48.87502934092951,2.326717840220578;"{""coordinates"": [2.326717840220578, 48.87502934092951], ""type"": ""Point""}";343.0;Haussmann-Saint-Lazare;Haussmann-Saint-Lazare;;;73688.0;Gare Saint-Lazare;58718.0;Haussmann Saint-Lazare;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;RER E;0;0;0;0;A01843;C01729;RER E;E;RER E;SNCF;1.0;1.0;650616.8398000002;6864100.0934000015;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87;Haussmann-Saint-Lazare
48.88076895741232,2.3571153349479714;"{""coordinates"": [2.357115334947971, 48.88076895741232], ""type"": ""Point""}";310.0;Gare du Nord;Gare du Nord;;;478733.0;Gare du Nord;58572.0;Magenta;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1.0;1.0;652851.5476000011;6864719.719799999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Gare du Nord
48.7401815201302,2.230961125063006;"{""coordinates"": [2.230961125063006, 48.7401815201302], ""type"": ""Point""}";360.0;Igny;Igny;;;63352.0;Igny;43083.0;Igny;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;643447.5634000003;6849171.1963;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Igny
48.846192139567705,2.2767609673795737;"{""coordinates"": [2.276760967379574, 48.846192139567705], ""type"": ""Point""}";376.0;Javel;Javel;;;71150.0;Javel;45346.0;Javel;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;646923.387500003;6860926.065400001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Javel
48.76477601203191,2.163947085881832;"{""coordinates"": [2.163947085881832, 48.76477601203191], ""type"": ""Point""}";380.0;Jouy-en-Josas;Jouy-en-Josas;;;63523.0;Jouy-en-Josas;43136.0;Jouy-en-Josas;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;638548.7141000032;6851955.662300002;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Jouy-en-Josas
48.80021557722496,2.1290438687315065;"{""coordinates"": [2.129043868731507, 48.80021557722496], ""type"": ""Point""}";885.0;Versailles Château;Versailles Château;Rive Gauche;;73721.0;Versailles Château Rive Gauche;43220.0;Versailles Château Rive Gauche;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;RER C;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;1.0;636026.8334999979;6855923.595899999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Versailles Château
48.8946076274949,2.0699379654530663;"{""coordinates"": [2.069937965453066, 48.8946076274949], ""type"": ""Point""}";975.0;Saint-Germain-en-Laye Bel Air Fourqueux;Saint-Germain-en-Laye Bel Air Fourqueux;;;64566.0;Saint-Germain-en-Laye Bel-Air - Fourqueux;43199.0;Saint-Germain-en-Laye Bel-Air - Fourqueux;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A02176;C01740;TRAIN L;L;TRAIN L;SNCF;1.0;0.0;631809.2243999988;6866468.2184000015;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;Saint-Germain-en-Laye Bel Air Fourqueux
49.20326573254363,2.3766011773245026;"{""coordinates"": [2.376601177324503, 49.20326573254363], ""type"": ""Point""}";1056.0;Précy-sur-Oise;Précy-sur-Oise;;;411327.0;Précy-sur-Oise;411326.0;Précy-sur-Oise;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;0.0;0.0;654563.7444000021;6900573.4109000005;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Précy-sur-Oise
48.34166354099799,2.37881544334374;"{""coordinates"": [2.37881544334374, 48.34166354099799], ""type"": ""Point""}";81.0;Boigneville;Boigneville;;;59420.0;Boigneville;43092.0;Boigneville;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1.0;0.0;653971.495099999;6804775.445900001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Boigneville
48.475523071455044,2.6920332598664;"{""coordinates"": [2.6920332598664, 48.475523071455044], ""type"": ""Point""}";83.0;Bois-le-Roi;Bois-le-Roi;;;61727.0;Bois-le-Roi;47654.0;Bois-le-Roi;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01845;C01731;TRAIN R;R;TRAIN R;SNCF;1.0;0.0;677238.1473999992;6819517.767499998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb;Bois-le-Roi
48.974820863632395,2.049083121493801;"{""coordinates"": [2.049083121493801, 48.974820863632395], ""type"": ""Point""}";17.0;Andrésy;Andrésy;;;65542.0;Andrésy;47916.0;Andrésy;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1.0;0.0;630387.6683000028;6875405.7322;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Andrésy
48.87097413727297,2.2755745268477425;"{""coordinates"": [2.275574526847743, 48.87097413727297], ""type"": ""Point""}";41.0;Avenue Foch;Avenue Foch;;;71321.0;Avenue Foch;45437.0;Avenue Foch;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;646861.6009000018;6863682.3871;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Avenue Foch
